"","YOB","Gender","Income","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","minIncome","maxIncome","HasKids","LivesTogether","Less40","Is40to60","More60"
"Q102289",0.00524632379536275,0.0663098980520738,0.00856819859752668,0.0205062889393176,0.0289044653728597,0.188798865484342,-0.0132651350287803,0.0200784313319336,0.00119592714737027,0.0383964930557174,0.0642239073477468,0.0422512009440077,-0.0757729829886622,-0.0851977087885785,0.01670857156747,0.064076310400685,0.00128488126651382,0.0173979415224202,0.0537060924374145,-0.0293378389699502,-0.00582449072845884,0.0170361997161061,0.000707102670545008,0.131847590094931,0.220481737500286,0.0424639866140342,-0.0888841886175026,-0.0501686451628485,-0.0481257275542495,-0.0756251149989815,0.0651927335193397,-0.0682479895952954,-0.0800275370801548,-0.0746402445259467,0.0300672729814007,-0.0478646912151154,-0.0266860340332093,0.106883636566137,-0.0101879721249481,-0.0904240009492814,-0.017764881486306,-0.0650052519472137,0.00362963482639673,0.112537032007927,0.0895531106140348,-0.0225822235023216,-0.0104362288382697,-0.0855062800094332,0.0602073194535433,0.00266703359597238,-0.0194056083854473,-0.00951055087063647,0.0209812678625316,0.129496186692131,0.00159362399350596,-0.0929162845395117,0.122715048971116,-0.0942640865735108,-0.0678964484864075,0.045380782340178,0.016963520965813,0.0489119088122465,0.0174687906588682,-0.0830429711015552,0.0299733364625232,0.286888334558853,-0.0241465654929668,0.0733381985135483,-0.0143930565833942,-0.126953161531444,0.0484896115862477,-0.0723825671189422,-0.0903556962070038,0.0568461445069029,0.00156131014722432,0.0674501296222214,0.131896826354714,0.0700671532082736,0.094285097991868,0.0207024992210519,-0.0638913490836644,0.00250680103746128,0.0171631298621266,0.0307204304726653,-0.0160123217430661,-0.0695508850582364,-0.021705266519409,0.0484681521019926,1,0.0368709007899147,-0.218022522995884,-0.0395220500106789,0.136783784125701,-0.0925838959794089,0.0101105005770636,0.0648917029267614,-0.0988400618696737,-0.0686573498784341,0.0194085633800602,-0.0188251573977396,0.0662469375285164,0.113520753210756,0.130078433077463,0.0201872569754651,0.153787899005666,0.119564193469108,0.0320469920745529,0.0356562414697944,0.0495529253325988,-0.0268396887356936,0.0033058079631082,0.00633990231656731,0.00470923464408407,-0.0182920085429124
"Q102089",0.254737994027684,-0.00928469148591893,0.0960739759523667,-0.0185378239403836,-0.0635674831395967,-0.0980981825601771,0.0341356176909798,0.062297229763974,0.112981174644323,0.0080310210705587,0.00271570623658584,-0.10647148096027,0.0630544391643344,0.046789082142654,0.0642377351578567,0.0921446425751818,0.0863797504700174,0.141762122820508,0.0541961105973918,-0.0556587217622492,-0.0134906128213681,0.0251433176570739,-0.00347789438561126,-0.0387236309472117,0.0630206622035118,-0.0221860195894438,0.0179836642946281,-0.043045597337997,-0.0674384023684219,-0.0714331447816162,0.0400687745069503,0.0829218059397146,-0.000526149616376746,-0.146532774897751,-0.106751393738751,0.0549881975726414,-0.0609726671765876,-0.0451509691434208,-0.0569012637571197,0.0704187058444506,0.07966611050025,-0.0232108623048986,0.00876329064756152,-0.0114258560855925,-0.0974005323789307,-0.000580975541580536,0.0421574390703761,0.0504318407051565,-0.029928401962765,0.0936935177715967,-0.0818823508986305,0.0136538461417123,0.0543590533941011,-0.0962277166178745,0.089128430180206,-0.0279548203964331,-0.083737811393376,0.0299801461471484,0.00477349744164848,-0.00104148120805215,-0.00176073943668919,-0.0079196713540469,0.00577393918055563,-0.035130053531567,0.118186757807277,0.0452361522280794,0.0583220743923879,-0.053467926138932,0.0860276806986834,-0.00913853143766842,0.00464239078514344,0.00948505000219384,0.119252608021455,-0.143020872240724,0.0431619861816839,0.0206016277723801,-0.0352806966686657,-0.280396971926535,-0.0239351153671558,0.103501564663207,-0.0802207975601899,0.0273670466930682,0.0729908535758745,-0.0416954742269748,-0.103463184418454,0.023441591472361,0.0661664982800622,-0.0734845439168641,0.0368709007899147,1,0.0399322948268356,0.0285932979692244,-0.0523141587783328,-0.0321942194128182,0.0450460402016742,0.149841955060924,0.0101119924375761,-0.0369221789608085,0.121982382448267,-0.00801046771558933,-0.00982378145715055,-0.0714361385046214,-0.0202068361493356,-0.030334760257488,0.0339105336423551,-0.0986834760870304,-0.0534542048185805,-0.352646500737935,-0.237816727835314,-0.224879048859178,-0.238299344410337,0.264623197277589,-0.182312488271483,-0.166429917592082
"Q101162",0.0954772004411149,0.0157662767143209,-0.0272094271571079,-0.0169641117474597,-0.0215060117574088,-0.273565269362706,0.0723042010630957,0.0406742884466823,0.00941483348019447,-0.0623085320315661,-0.00750838221408054,-0.0517068109101753,0.0324147185080681,0.0673648944644699,-0.0263353759758643,0.00958429535700188,0.0412074511255026,0.0203017089774601,-0.0166867987399875,0.0189155492289148,0.0450817685068607,-0.011957950023155,0.0487400531009758,-0.0815034168503374,-0.128093550591007,-0.0462231849327307,0.108811301541146,-0.00886765781099326,0.0186216589846487,0.157923758462046,0.0119498212090066,0.118999099663075,0.192234173801927,0.0225846486153623,-0.0790607798457579,0.136759436640071,-0.0742001045435592,-0.057581289230226,-0.00485165376056072,0.0943114721784698,0.0583306323282926,-0.0692118852602278,-0.0187248711859752,-0.206035365501983,-0.0246093071451578,-0.0243312751539483,0.0390520766253145,0.149871101012469,-0.0589761234286406,-0.0237136982065148,0.00997996776126448,-0.0236258389943166,-0.00212268445910263,-0.123956942518291,0.0510876706071269,0.0845479950668148,-0.155473374234253,0.0945335160327521,0.225456648683213,-0.065009810536987,-0.0555685651633298,-0.0572261888396814,0.00641333642369453,0.0770453142627166,-0.0119115378735158,-0.139269401584253,-0.0447343706125397,-0.140669748782801,0.0127089090048647,0.165661551255122,0.0163030428093418,0.0786715222287097,0.044849177349498,-0.176935537596036,-0.0037253860670038,-0.0829815678497338,-0.329472807705794,-0.041737303019301,-0.0490322855543051,0.0391088315488888,0.0362422999785362,-0.0504057529808552,0.016252465392456,-0.00660413176414467,0.030633118832553,0.152977540601888,-0.00341846244255568,-0.0826603157899328,-0.218022522995884,0.0399322948268356,1,0.0103603849814106,-0.0367951852629067,0.000253800401802814,-0.00323862443319514,-0.0870439508276986,0.0628716223229124,0.0191250879231586,-0.000367061826002833,0.037001010961694,-0.0305157537242219,-0.173670762756331,-0.0590640353967978,-0.0198940165307637,-0.106696004052273,-0.14464086694849,-0.0725172318116257,-0.0782543035154125,-0.0721413486954463,-0.0382102098115919,-0.0610871327913674,0.0834423493551487,-0.0495632040812145,-0.0649677824056483
"Q101163",0.0805941322478188,-0.152389042891061,0.0108930014055788,0.018186490788673,-0.105685513075662,-0.0378147822524951,0.0557825643459848,0.0790500394950731,-0.0133651679634488,-0.0352117276399885,-0.0365950564635901,-0.0328834008232321,-0.00171355858258353,0.0265080066787661,0.0251025490340877,0.0340488205222571,0.0478172779057457,0.0318815669927886,0.0322325876161006,-0.108825996842077,-0.0471672803520953,0.0220177620878929,0.0359868911149552,-0.0186736943392402,0.00177472109606779,-0.00165763878576917,0.0437289207775098,0.00838166058459761,0.00835957223350107,-0.0369780468744974,-0.0177964079762908,0.0147577654446844,0.0589224820573017,0.0442674704704478,0.00816426273286105,-0.0165612428078796,0.024924140187236,-0.0315139888818559,0.0158795632424981,0.0965837585900506,0.0335469612256942,-0.0346686746814291,-0.060921241486787,0.00207068807939377,-0.0936855618586099,-0.0542892301364713,-0.0176437793730393,0.00686390662601218,-0.00220785453484315,-0.000776628994707914,-0.0194309289837653,0.0665606876004666,0.015208255393074,-0.0543177728441308,0.0765585752815057,-0.0192215340962701,-0.0794742325924511,0.0472552170430053,0.0263054569316248,-0.00167532050500928,0.00364669330520521,0.00841206409745483,0.0112035342350941,0.0077621804609169,0.0925903652558126,-0.00823386723054049,0.132584871832015,-0.0434731174778967,0.110366148709597,0.000551079938757742,0.00519085973611756,0.0356977421443721,0.0195928483296223,-0.0672593299220259,0.0426983438564386,-0.0345612222371786,-0.0533897444541705,-0.036553473643619,-0.0605620694363321,0.0648549074216068,-0.00418455750375795,0.0756260052942061,-0.00296843535198261,-0.0165386552879878,0.0311992644736869,0.0409867314466617,0.0178347400047115,-0.019332673461361,-0.0395220500106789,0.0285932979692244,0.0103603849814106,1,-0.0416885193105901,0.035076012174397,0.0611836190690281,0.0415099147512034,-0.00863027725211358,0.0075590019412933,-0.0126455374262633,-0.01783419677545,-0.073545141909492,-0.0478701634733862,-0.0301307020669528,-0.0596722192255438,-0.0236794711139413,-0.092440754458996,-0.0461357069361929,-0.078986030490362,-0.0595325329810846,-0.0265155667368825,-0.050816926022822,0.0831849379836717,-0.0566337569922995,-0.0533839180033569
"Q101596",-0.196155227914059,0.200689720947902,-0.0839474942129465,0.00604375206939653,0.0532214063365497,0.0411598242208006,0.0435354306513301,0.0141797939344016,-0.0875186772600194,0.199477069584023,0.06396284030454,0.0230834505734456,-0.0237024119863583,-0.0624352994988851,0.092025956344061,-0.0347330427221311,0.00578572460825963,0.0199491046187397,-0.0614999208030776,0.0626090491536261,0.0705724048749435,-0.019764900017974,0.0483968612093818,0.0412049000124727,0.0782911025627339,0.0111755646366614,-0.0924936150509968,-0.0360753125667404,-0.0840404633642524,0.00805946826216112,0.187988036524151,-0.0440013792603512,-0.00335102304310646,-0.0403532141728797,0.00971473650284748,0.0337853715302106,-0.0763110478156977,0.1163187849869,0.0632663330283506,-0.0776655513682517,-0.0903713588525979,-0.0570440997751827,0.0268071551684578,0.0417061659679692,0.199437510119677,0.0467806619919257,0.0461955720882782,-0.0442139959963248,0.0787502734084831,-0.0278589857002194,0.0315989087285291,-0.0137186726404256,0.0726427391162014,0.0862063975426193,-0.125154218391822,-0.00865694569426033,0.023237085921876,-0.063927324382009,0.0392989644321654,0.040137801671826,-0.0257329922790185,0.015064574404315,0.00232242827485886,0.0204369787860691,0.117549629722265,0.12868162103045,-0.0496097496873658,0.0568804420665789,-0.0556726592447561,-0.0390148078853742,-0.0425063195803319,-0.0360345502429392,0.0443438005418175,0.0363237098740439,0.00594412851767445,0.0193902080823237,0.0635745006801802,0.230459057706355,0.162445775577357,-0.0353432952160553,0.0383417237009484,-0.027822953511745,-0.0161559598188342,0.00298917426023503,0.0360235043121426,-0.0324908984266294,0.0660334745926666,0.0070867500766364,0.136783784125701,-0.0523141587783328,-0.0367951852629067,-0.0416885193105901,1,0.0756991641400273,-0.096134680071371,-0.0204385886838206,-0.045008801605059,0.0157517874899726,0.0629167874286869,0.021802707669412,0.109182789499142,0.0339312232352406,0.0512253389753811,0.0493198004299876,0.0718595801081683,0.0365371622734877,0.0470496311534265,0.0967879105183106,0.0507225472800821,0.151347128529683,0.175741343739737,-0.166817535279483,0.139865090734758,0.0656202588154729
"Q100689",-0.354260814159275,-0.0696455372635606,-0.0593732859212658,0.0456243829479873,-0.0446830454492044,-0.0453473221526405,-0.0114529553176014,-0.00943731252063674,-0.0389089757751316,0.206379387901231,0.058479915899169,-0.0367779914366628,0.0608536469789916,-0.020701177303684,0.127702227298057,-0.129408730201809,0.0110695822415912,0.0146639264437971,-0.104921305031178,-0.0131795494099499,0.0123528072940095,-0.0242219696048412,0.0101162857405606,-0.0974895445533406,-0.0830081835974983,0.0430277140802806,-0.130311007609686,0.102665815123035,-0.133448147331054,0.0251322144031596,0.121465456651044,0.0730928956836263,0.0311496456771074,-0.0652078736787026,0.0544591249344104,-0.0233508963738077,0.0468796692900647,0.0638113092458296,0.164434768478279,-0.0844135777851887,-0.109328381082656,-0.00989326022598396,-0.0349746190830104,-0.0180891354389572,0.0893968773197269,0.0633500648215123,0.0203230331263475,-0.0124164364534633,0.0504483870449236,-0.0197293078325539,0.090641129628519,0.0722763304722116,0.126457589971085,0.0584309232442465,-0.128438284434618,0.0753426412838819,0.0015524347369398,0.0426982446711057,0.0137033653588711,-0.121157490543582,-0.058479915899169,-0.0672205782230707,-0.0151207025155866,0.0173285622287286,0.182823041837841,-0.0405922857578772,0.0248448081926143,-0.0149271830599795,-0.0505032159207059,0.0223230943225993,-0.196293561543863,0.101668905861785,0.24812015289424,0.0860802528776551,0.0566075399994347,-0.0405246529621045,0.00893747799390683,0.128790578249845,0.101543163069421,-0.111256882213503,0.159265687045918,0.136159833963868,-0.089605557853994,-0.119016429596991,0.050798560714739,0.0305073971072451,0.219219028262004,-0.0143551506160078,-0.0925838959794089,-0.0321942194128182,0.000253800401802814,0.035076012174397,0.0756991641400273,1,0.0467016646549318,-0.0692086403031757,-0.0775332725477526,0.116692493347299,0.0525174229878191,-0.0118731038482881,0.127569287370439,-0.00482535163084241,-0.233414719267561,-0.0564192153860662,-0.021710452334149,0.00684884533095386,-0.0950959084712749,0.0428804351941588,-0.00408532432121858,0.210952218402758,0.235296114375689,-0.281179031333031,0.213279406909677,0.146016585470949
"Q100680",0.0925610945149817,-0.407483696675004,0.0305531077556297,-0.0301921413327882,-0.0619127385107119,-0.0646593243921719,0.0409931735336059,0.054314195138231,0.0790826085674415,-0.111233084849568,0.00936788068533604,-0.0431302154907212,0.0365426625684496,0.162712237828226,-0.0137839831766842,0.0798381119339088,0.0553955043773042,0.0900898018431995,0.0553615934011759,-0.0360185381288144,-0.17605529318408,0.00735460924623866,0.0510385890337504,-0.100425558509133,0.0217472129727095,0.0487922902666985,-0.0473494922602904,0.0544719503793086,0.0399921514042138,-0.059605419360444,-0.0114879718304304,0.17465108359282,0.0841246556640582,-0.00017123239235027,0.024852639128313,-0.112223321371609,0.0691489162887098,-0.0198785802633513,-0.0547498409578611,0.0858524124190669,0.0228117355649103,0.0557384169626336,-0.0172054554182816,0.0521269868325228,-0.133260070676001,-0.0813403163791191,-0.00503478976694166,-0.0857345376620715,0.0108778642712953,0.00245186802055623,0.0212910342375356,0.137085346646257,-0.0788469687915898,0.0442074388186749,0.126456161311319,-0.0413177849618559,0.0809883336538109,0.126800413459444,-0.048149626665221,-0.0892969790012289,0.0680547005518162,-0.0447571950667951,0.0582045594411276,-0.0291672951017745,0.0136118965814568,-0.0554808215088767,0.0933258009511901,0.0298307221869562,0.0561724694266949,-0.0473345222243943,-0.018044874098587,0.0817384145702247,0.0611924691733075,-0.0544433465397575,0.0346664749785961,-0.000775087858247298,0.00693720501911461,-0.118043747917451,-0.0456532975308965,-0.0464145194941368,0.0662934722263361,0.19073305917161,0.0135506600865288,0.0188359864359073,0.0270970337004853,0.125262228230071,0.0646424532990994,0.0278813071466002,0.0101105005770636,0.0450460402016742,-0.00323862443319514,0.0611836190690281,-0.096134680071371,0.0467016646549318,1,0.0704479898422317,-0.0841955411945256,-0.00973598472831562,-0.000960348972057357,-0.00488675671949514,-0.00299928380192158,0.105496896314126,-0.0542093957814137,-0.0320343257631639,0.0844190865216125,0.0680382094752618,-0.053460868053954,-0.0629639711019011,-0.0406111972268147,-0.0187436871376644,-0.0515399368838566,0.0645395651010183,-0.0368672357166031,-0.0525636993050514
"Q100562",0.28152969365358,-0.0006016121913004,0.00911919276251507,0.0170248500175728,-0.0563864458185222,0.047843327484564,-0.0205752129737324,0.0772785666243444,0.0347164249948064,0.0520028435512576,-0.0324322883233749,-0.0533468296503858,-0.00482317777202809,0.0155862995623352,0.0437258447124627,0.0454704723235554,0.115197075791125,0.0699981313653987,0.119804223087729,-0.0665847638101347,-0.00926440365277808,0.00145855501699955,-0.0415089122597618,0.0530441184395025,0.104432186759195,-0.0228930392684954,-0.0282975046915817,-0.0491836598085418,0.0537843970875859,-0.0778743671051029,-0.0323246780663845,0.0281069275973624,0.00424921974195848,-0.0158840543529043,-0.0695097402700965,0.0292804056202635,0.00954405458102858,-0.053687362954065,0.0289437870295308,0.0638359541974876,0.0958546310319595,7.59904140884839e-05,-0.00306325667306537,0.0837912784580113,-0.0645294138802847,0.0362891280750018,0.0284795087094615,0.0230930998152774,-0.0387815115613377,0.0724480571994549,-0.0940605035155179,0.0211780499570145,0.0316283560219207,-0.0130928823380003,0.0626658344923188,-0.0704996823439626,0.00736626567458464,0.00933567334844617,-0.0220813755847416,0.0718159416246697,0.078672113302373,0.0322858351083295,-0.00949112603767484,-0.0264292892910345,-0.0186553615756974,0.0644571979158617,0.0542374896757535,0.037589814161808,0.0273041400981123,-0.0955104041355478,0.0732295953772316,-0.00787411136524448,0.0380347192996083,-0.0330511623511866,0.0650834513498628,0.082535096895327,0.0126901487531631,-0.0722112262188829,0.00927347294892391,0.068921848687534,-0.0911759892026198,0.0189356021725554,0.147763691588695,-0.00946141114263903,0.0102210405016686,-0.0706728560264826,0.0520102536172859,-0.0361207970230459,0.0648917029267614,0.149841955060924,-0.0870439508276986,0.0415099147512034,-0.0204385886838206,-0.0692086403031757,0.0704479898422317,1,-0.0344938358324288,-0.0217941526733357,-0.0108095190323536,-0.0158453912678794,-0.0189787950485426,0.0583905116294097,-0.00759547387819615,0.0216925269397583,0.0139140339901707,-0.00691883624094409,0.0314929091492153,-0.0656170148068173,-0.0469455321244095,-0.0792886932429333,-0.106212367408135,0.256242227365914,-0.113323361856343,-0.260779536011434
"Q99982",0.178194449684903,0.200772624981138,0.0326939565591013,-0.0311530989503322,0.0146326259155934,-0.0540213306992263,0.0256555734799673,0.00129965436002364,0.0305860233781064,-0.132131125024456,-0.0212521013473962,-0.0342460170978083,0.0182875246022518,-0.0434281685650122,-0.0861957521259487,0.0563625624588195,-0.00580875963703125,-0.0396735883108164,-0.0142950646567957,-0.0425027930781259,0.0420065420086802,0.101421345520025,-0.0583648453241912,-0.0302761773687922,-0.084723739407438,-0.0734545676717784,0.139320904231668,-0.0363730853071032,0.134703474446324,-0.0357979926360214,-0.0386941663707375,-0.0113280104408846,0.0344206540748695,-0.0317350400441359,-0.113188702982794,0.0580970632464007,-0.149152390032414,-0.110066190843813,-0.0449407034370089,0.0420235746092216,0.12110472384139,-0.0279641468481309,-0.0076238938322475,-0.107131985654251,0.0372533319912889,0.0373547257110418,0.0432103567041488,0.0532590948806159,-0.0199996177501381,-0.0392496532290227,0.00249820600569232,-0.0491001093036446,0.0250238005084596,-0.0902809946356549,0.0914340350687666,-0.023158792075408,-0.106940818561765,-0.0249126923918114,-0.00507637183223197,0.0232727672385461,-0.0949199164386972,0.00917929184341343,-0.0403928217058639,0.0311562945876939,-0.055039093839138,0.0323214365258599,-0.0896654904469965,-0.0162238578025712,0.0407964280939736,0.0313289826494745,0.0274755206943319,-0.0439029118840033,-0.0452054485292546,-0.0819810149722795,-0.0698777693343494,0.000498766469831296,-0.0879895907035946,-0.0612732026472522,-0.124478160142209,0.0997577085754819,-0.116420074641617,-0.159447718825532,0.0022518329063614,-0.0590203649812048,-0.00121110723327453,-0.0348376996315934,-0.0554297843090095,-0.108203863706939,-0.0988400618696737,0.0101119924375761,0.0628716223229124,-0.00863027725211358,-0.045008801605059,-0.0775332725477526,-0.0841955411945256,-0.0344938358324288,1,0.0154210233291331,-0.0650613169800172,0.0203680659255572,-0.0356588919645617,-0.0385298245647511,-0.0398851597702096,0.0333072184138931,-0.108418976674218,-0.105063043624824,-0.0139268854284777,-0.0960955931924537,-0.0811245572258107,-0.0922174165366816,-0.150077003203376,0.145571568145341,-0.113457352971082,-0.0708068306840582
"Q100010",-0.164276857473272,0.00590758078484456,-0.0771488814167682,0.00401781827498503,0.0280149700876659,0.0319603249995583,-0.0546973536021728,-0.0282192016379822,-0.0589334484330927,0.108532987021217,-0.0312093394113401,0.00559140276070357,0.0497210740149313,0.00195568702788151,0.106283271979036,-0.103512488483052,-0.0267261092476058,0.0152853760935083,-0.0277692782267659,-0.00165199319307286,0.0102168280876516,-0.030376192717714,0.0214784709004804,-0.023794800028437,-0.0388861727429769,-0.0121737325248929,-0.0334125782440626,0.0472316774964064,0.000286196598519336,0.0233294245738513,0.0304928507665868,-0.0331599063314263,0.0185837507018981,0.0257660662553027,-0.00177640865809108,-0.0421945141843611,0.0222244259959093,0.0177071804239082,0.137064798366161,-0.020013478497124,-0.0534428042542785,-0.00164913594388779,0.0364325122943757,-0.0128858138737987,0.0661592527582593,0.0141587428998108,-0.0187289188656279,0.0416500042633937,-0.0180188520200675,0.0222853363847666,0.259645019972133,0.00578506342817682,0.0854900365180961,-0.0653392497106382,-0.0266582204712019,0.061335208087499,0.017158042119385,0.0245213908119705,-0.00811822278673629,0.00429911404129309,-0.0296346936776205,0.01044001085763,0.0295885569446804,0.000852666546841189,0.0373959060230179,-0.0205860941374499,-0.0490669042955872,-0.0134907605499481,-0.00702869777880325,0.0303619324680812,-0.0913944202231082,0.0410449489885832,0.0408289170323175,0.106248444226807,-0.0170648415124488,0.0156112872210417,0.00671667764543563,0.0785446119495673,0.0273297695023946,-0.0192620650574503,0.0754178049389848,0.0770356467221165,-0.03823538948448,-0.0161003269007855,0.0290633947258452,0.00639828489675338,0.09292584096897,-0.0245337116433342,-0.0686573498784341,-0.0369221789608085,0.0191250879231586,0.0075590019412933,0.0157517874899726,0.116692493347299,-0.00973598472831562,-0.0217941526733357,0.0154210233291331,1,0.0330075744268588,0.00541247083376639,0.0344692567011985,0.0544329131417053,-0.0550429633390461,0.00443057591475623,-0.0691475463997954,-0.011352338965958,-0.00176205814874664,0.0635272091095408,-0.000511100571643255,0.0948501982731501,0.15229013308325,-0.117223771761809,0.0774665222399289,0.0789182534171668
"Q99716",-0.101270515146897,-0.0433307723407929,-0.0246464654148158,0.0229333712454569,-0.0669436932552819,-0.0621502401097217,-0.0166224104956559,-0.0108071430054462,0.0188741736137202,0.0859739268863374,0.0392520684998076,0.036528110484,-0.0160285898996312,-0.0229767278174757,0.0639682756085741,0.112951098267722,-0.00564345925866816,0.0131674747600939,0.0102384305910111,0.00976409882259536,-0.00439973448070201,-0.00521035855409988,0.0678900073717234,0.0280159904155787,-0.0252581714870912,0.0422197082955791,-0.0436191872269618,0.0634588782841741,-0.0612528376241557,0.00566754416832135,0.0618738843444607,-0.0195341786737608,-0.0692045651777346,-0.0197245422435747,0.00581260569519569,-0.0426537614440798,-0.0114344288748608,0.04960432564901,-0.00968241625354362,-0.0139919688020403,-0.00444908613025266,0.0117895911884615,0.00506002411182462,0.00174384068176474,-0.026441077834416,0.0113694054266053,0.0210767670464316,-0.00842868337371656,0.0118828593282653,0.0121649297483641,0.0223147257557102,-0.0272333839504686,0.0275151961707612,0.0415188742915878,0.0132591632399804,0.0320150659262869,-0.0157298751562365,-0.00623836281305275,0.00907089664408258,-0.0214372039221703,-0.0162389681668698,0.00348250092419256,-0.00541911007140822,-0.0552811396304409,0.0192842042063432,0.0111477361050472,0.0534612748597347,-0.0550043135642263,0.0614612074380991,0.0498779734337238,-0.0171165556949797,0.00202509254605711,0.00254906946427253,-0.0320122878389631,0.040280001621094,-0.0215159926974018,0.00804046389940158,-0.0687877020480724,0.0736710560492776,-0.0358576438468246,0.0843656836355613,0.116579171252043,-0.024755974590514,0.0134673015494195,-0.08034611944216,0.0261168838728869,0.00793658009942824,0.00293684171490143,0.0194085633800602,0.121982382448267,-0.000367061826002833,-0.0126455374262633,0.0629167874286869,0.0525174229878191,-0.000960348972057357,-0.0108095190323536,-0.0650613169800172,0.0330075744268588,1,0.0233267594715213,0.0247357516084319,-0.0591364000457442,0.00604409891224765,-0.0303261187128215,-0.0026511442829919,-0.0242751050641054,0.00149061930411035,-0.0876732776944224,-0.0909703914271738,-0.197273095305534,-0.318735979507838,-0.0637802566682741,0.0406818530465081,0.0452502898622845
"Q99581",-0.0118371695311837,0.0131319637421064,0.0386732176057952,0.0156602317541295,-0.0103247252620575,-0.00498694300981536,-0.0140892525823067,-0.00112778927661289,0.00646593212485794,-0.0140695313435319,0.0109486263541584,0.0084908674013124,-0.0290401264082716,-0.00593826572165452,-0.0313746060285941,0.00535348320519643,-0.0197114155307951,0.001602584121639,0.0364122850722339,-0.0119601587364534,0.000943863027810529,0.00792622470073096,-0.0120564960864413,0.00924293619110183,-0.0262346329077306,0.0353461185192509,0.0157785246366609,-0.00271025267751068,-0.00584666389306015,-0.00301173653789546,0.00333381706793672,-0.0142772474144784,-0.0157010231730648,0.0148869038011652,0.0364312209616995,0.0293323184550103,-0.025268389853819,0.0090256882707932,-0.0256746611058598,0.0123959178850757,-0.0108647936326707,0.0107144323276372,0.0184653273579814,-0.0193745943136099,-0.020646572982413,-0.0342475308223169,0.0285849985142324,0.0507934604402871,-0.0356293429312398,0.00312493758752817,0.017927059603918,-0.0294157869835295,-0.0257800173072969,-0.000313988721013434,0.00396011088492585,0.00599015475065486,-0.0306945934434682,0.0136377328115963,-0.0113746268580869,-0.00459050177918459,0.00208747029817417,-0.0521086666554357,0.0205958856350501,0.0197119798701153,0.00113108911307543,-0.012282811924785,-0.0188829085760358,-0.0354122997465297,0.0255420174619634,0.0534996372091624,0.0125689226168984,0.0244041938658418,-0.0265295312685704,-0.0456843423652453,-0.0115139946133844,-0.0191390297196173,-0.0512008535530351,0.0235692211770208,-0.0382927850262123,0.00675631402775603,-0.00166743823792434,-0.0233331842435821,-0.0157467579721997,0.0201105687325713,-0.0090801414015069,-0.011306180472505,-0.021964866288859,0.0110163118823069,-0.0188251573977396,-0.00801046771558933,0.037001010961694,-0.01783419677545,0.021802707669412,-0.0118731038482881,-0.00488675671949514,-0.0158453912678794,0.0203680659255572,0.00541247083376639,0.0233267594715213,1,0.0118608929732038,-0.000927255995534967,0.0295482209003673,0.0197728796983778,0.0269767018810793,-0.0113695298765013,0.0218831349613937,0.011514491418795,0.0269549044478524,-0.018009703428364,-0.0135751076964656,-0.0218192651398296,0.00090842298384354,0.0359808382326093
